@_fa,citedby-count,dc:creator,dc:identifier,dc:title,eid,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,5,Samal B.,SCOPUS_ID:84879067335,"Discrete signal transduction pathway utilization by a neuropeptide (PACAP) and a cytokine (TNF-alpha) first messenger in chromaffin cells, inferred from coupled transcriptome-promoter analysis of regulated gene cohorts",2-s2.0-84879067335,0,False,S0196978113001137,Journal,2013-06-21,2013,10.1016/j.peptides.2013.03.020,18735169,01969781,,48-60,Peptides,https://api.elsevier.com/content/abstract/scopus_id/84879067335,45,23608709,14222,ar,Article
true,5,Deng Z.,SCOPUS_ID:84907546208,Neuromodulation for mood and memory: From the engineering bench to the patient bedside,2-s2.0-84907546208,0,False,S0959438814001779,Journal,2015-02-01,"February 01, 2015",10.1016/j.conb.2014.08.015,18736882,09594388,,38-43,Current Opinion in Neurobiology,https://api.elsevier.com/content/abstract/scopus_id/84907546208,30,25222617,14992,re,Review
true,5,Shehata L.,SCOPUS_ID:84910680958,ERCC6 dysfunction presenting as progressive neurological decline with brain hypomyelination,2-s2.0-84910680958,0,False,,Journal,2014-11-01,1 November 2014,10.1002/ajmg.a.36709,15524833,15524825,11,2892-2900,"American Journal of Medical Genetics, Part A",https://api.elsevier.com/content/abstract/scopus_id/84910680958,164,25251875,145157,ar,Article
true,5,Cservenak M.,SCOPUS_ID:85011660604,A thalamo-hypothalamic pathway that activates oxytocin neurons in social contexts in female rats,2-s2.0-85011660604,1,True,,Journal,2017-02-01,1 February 2017,10.1210/en.2016-1645,19457170,00137227,2,335-348,Endocrinology,https://api.elsevier.com/content/abstract/scopus_id/85011660604,158,27841935,26061,ar,Article
true,5,Balderston N.,SCOPUS_ID:84991045248,Working memory maintenance is sufficient to reduce state anxiety,2-s2.0-84991045248,0,False,,Journal,2016-11-01,1 November 2016,10.1111/psyp.12726,15405958,,11,1660-1668,Psychophysiology,https://api.elsevier.com/content/abstract/scopus_id/84991045248,53,27434207,18747,ar,Article
true,5,Passeri E.,SCOPUS_ID:84957838439,Infection and characterization of Toxoplasma gondii in human induced neurons from patients with brain disorders and healthy controls,2-s2.0-84957838439,0,False,S1286457915002075,Journal,2016-02-01,1 February 2016,10.1016/j.micinf.2015.09.023,1769714X,12864579,2,153-158,Microbes and Infection,https://api.elsevier.com/content/abstract/scopus_id/84957838439,18,26432947,20264,ar,Article
true,5,Haskali M.,SCOPUS_ID:84953431806,An Investigation of (Diacetoxyiodo)arenes as Precursors for Preparing No-Carrier-Added [<sup>18</sup>F]Fluoroarenes from Cyclotron-Produced [<sup>18</sup>F]Fluoride Ion,2-s2.0-84953431806,0,False,,Journal,2016-01-04,4 January 2016,10.1021/acs.joc.5b02332,15206904,00223263,1,297-302,Journal of Organic Chemistry,https://api.elsevier.com/content/abstract/scopus_id/84953431806,81,26641128,25896,ar,Article
true,5,Mellem M.,SCOPUS_ID:84976621502,Sentence processing in anterior superior temporal cortex shows a social-emotional bias,2-s2.0-84976621502,0,False,S0028393216302184,Journal,2016-08-01,1 August 2016,10.1016/j.neuropsychologia.2016.06.019,18733514,00283932,,217-224,Neuropsychologia,https://api.elsevier.com/content/abstract/scopus_id/84976621502,89,27329686,18009,ar,Article
true,5,Debbache J.,SCOPUS_ID:84860577795,In vivo role of alternative splicing and serine phosphorylation of the microphthalmia-associated transcription factor,2-s2.0-84860577795,0,False,,Journal,2012-05-01,May 2012,10.1534/genetics.111.135996,19432631,00166731,1,133-144,Genetics,https://api.elsevier.com/content/abstract/scopus_id/84860577795,191,22367038,22173,ar,Article
true,5,Kuipers S.,SCOPUS_ID:84965086812,Environmental control of adult neurogenesis: from hippocampal homeostasis to behavior and disease,2-s2.0-84965086812,1,True,,Journal,2014-01-01,2014,10.1155/2014/808643,16875443,20905904,,,Neural Plasticity,https://api.elsevier.com/content/abstract/scopus_id/84965086812,2014,25580306,32816,re,Review
true,5,Daye P.,SCOPUS_ID:84872283184,PyElectrode: An open-source tool using structural MRI for electrode positioning and neuron mapping,2-s2.0-84872283184,0,False,S0165027012004797,Journal,2013-02-05,5 February 2013,10.1016/j.jneumeth.2012.12.012,1872678X,01650270,1,123-131,Journal of Neuroscience Methods,https://api.elsevier.com/content/abstract/scopus_id/84872283184,213,23261658,16765,ar,Article
true,5,Wang Y.,SCOPUS_ID:84939530460,Efficient test for nonlinear dependence of two continuous variables,2-s2.0-84939530460,1,True,,Journal,2015-08-19,"August 19, 2015",10.1186/s12859-015-0697-7,14712105,,1,,BMC Bioinformatics,https://api.elsevier.com/content/abstract/scopus_id/84939530460,16,26283601,17929,ar,Article
true,5,Pan P.,SCOPUS_ID:84901188243,"Manic symptoms in youth: Dimensions, latent classes, and associations with parental psychopathology",2-s2.0-84901188243,0,False,S0890856714001841,Journal,2014-01-01,June 2014,10.1016/j.jaac.2014.03.003,15275418,08908567,6,,Journal of the American Academy of Child and Adolescent Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84901188243,53,24839881,17643,ar,Article
true,5,Thurm A.,SCOPUS_ID:84896489259,Patterns of skill attainment and loss in young children with autism,2-s2.0-84896489259,0,False,S0954579413000874,Journal,2014-01-01,February 2014,10.1017/S0954579413000874,14692198,09545794,1,203-214,Development and Psychopathology,https://api.elsevier.com/content/abstract/scopus_id/84896489259,26,24274034,13491,ar,Article
true,5,Zhang Y.,SCOPUS_ID:84908351494,Smoothness of in vivo spectral baseline determined by mean-square error,2-s2.0-84908351494,0,False,,Journal,2014-01-01,2014,10.1002/mrm.25013,15222594,07403194,4,913-922,Magnetic Resonance in Medicine,https://api.elsevier.com/content/abstract/scopus_id/84908351494,72,24259436,17267,ar,Article
true,5,Moore A.,SCOPUS_ID:85000900075,The Inventory of Callous-Unemotional Traits (ICU) in Children: Reliability and Heritability,2-s2.0-85000900075,0,False,,Journal,2017-03-01,1 March 2017,10.1007/s10519-016-9831-1,15733297,00018244,2,141-151,Behavior Genetics,https://api.elsevier.com/content/abstract/scopus_id/85000900075,47,27909830,21741,ar,Article
true,5,Wu W.,SCOPUS_ID:84863100951,Differential effects of m1 and m2 receptor antagonists in perirhinal cortex on visual recognition memory in monkeys,2-s2.0-84863100951,0,False,S1074742712000573,Journal,2012-07-01,July 2012,10.1016/j.nlm.2012.04.007,10959564,10747427,1,41-46,Neurobiology of Learning and Memory,https://api.elsevier.com/content/abstract/scopus_id/84863100951,98,22561485,17467,ar,Article
true,5,Veronese M.,SCOPUS_ID:84957810897,Measuring specific receptor binding of a PET radioligand in human brain without pharmacological blockade: The genomic plot,2-s2.0-84957810897,0,False,S1053811916000732,Journal,2016-04-15,"April 15, 2016",10.1016/j.neuroimage.2016.01.058,10959572,10538119,,1-12,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84957810897,130,26850512,17495,ar,Article
true,5,van der Veen J.,SCOPUS_ID:85017375448,Retrospective correction of frequency drift in spectral editing: The GABA editing example,2-s2.0-85017375448,0,False,,Journal,2017-08-01,August 2017,10.1002/nbm.3725,10991492,09523480,8,,NMR in Biomedicine,https://api.elsevier.com/content/abstract/scopus_id/85017375448,30,28370463,17304,ar,Article
true,5,Arizpe J.,SCOPUS_ID:84959377965,Differences in looking at own-and other-race faces are subtle and analysis-dependent: An account of discrepant reports,2-s2.0-84959377965,1,True,,Journal,2016-02-01,1 February 2016,10.1371/journal.pone.0148253,19326203,,2,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84959377965,11,26849447,10600153309,ar,Article
true,5,Schroeder F.,SCOPUS_ID:85015254140,Expression of HDAC2 but Not HDAC1 Transcript Is Reduced in Dorsolateral Prefrontal Cortex of Patients with Schizophrenia,2-s2.0-85015254140,1,True,,Journal,2017-03-15,15 March 2017,10.1021/acschemneuro.6b00372,19487193,,3,662-668,ACS Chemical Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/85015254140,8,27959513,19700172804,ar,Article
true,5,Sánchez-Lemus E.,SCOPUS_ID:84859930769,Angiotensin II AT<inf>1</inf>receptor blocker candesartan prevents the fast up-regulation of cerebrocortical benzodiazepine-1 receptors induced by acute inflammatory and restraint stress,2-s2.0-84859930769,0,False,S016643281200246X,Journal,2012-06-15,15 June 2012,10.1016/j.bbr.2012.03.041,18727549,01664328,1,84-92,Behavioural Brain Research,https://api.elsevier.com/content/abstract/scopus_id/84859930769,232,22503782,14285,ar,Article
true,5,Somasundaram P.,SCOPUS_ID:85014724145,C-terminal phosphorylation regulates the kinetics of a subset of melanopsin-mediated behaviors in mice,2-s2.0-85014724145,1,True,,Journal,2017-03-07,7 March 2017,10.1073/pnas.1611893114,10916490,00278424,10,2741-2746,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/85014724145,114,28223508,21121,ar,Article
true,5,Yang T.,SCOPUS_ID:84904017894,Contributions of the hippocampus and entorhinal cortex to rapid visuomotor learning in rhesus monkeys,2-s2.0-84904017894,0,False,,Journal,2014-01-01,September 2014,10.1002/hipo.22294,10981063,10509631,9,1102-1111,Hippocampus,https://api.elsevier.com/content/abstract/scopus_id/84904017894,24,24753214,13923,ar,Article
true,5,Nadel J.,SCOPUS_ID:84887256967,Voluntary exercise regionally augments rates of cerebral protein synthesis,2-s2.0-84887256967,0,False,S0006899313012171,Journal,2013-11-06,6 November 2013,10.1016/j.brainres.2013.09.001,18726240,00068993,,125-131,Brain Research,https://api.elsevier.com/content/abstract/scopus_id/84887256967,1537,24016692,14346,ar,Article
true,5,de Sousa R.,SCOPUS_ID:84868119057,Early improvement of psychotic symptoms with lithium monotherapy as a predictor of later response in mania,2-s2.0-84868119057,0,False,S0022395612002440,Journal,2012-01-01,December 2012,10.1016/j.jpsychires.2012.08.011,18791379,00223956,12,1564-1568,Journal of Psychiatric Research,https://api.elsevier.com/content/abstract/scopus_id/84868119057,46,23000368,16812,ar,Article
true,5,Mankiw C.,SCOPUS_ID:85019669141,Allometric analysis detects brain size-independent effects of sex and sex chromosome complement on human cerebellar organization,2-s2.0-85019669141,0,False,,Journal,2017-05-24,24 May 2017,10.1523/JNEUROSCI.2158-16.2017,15292401,02706474,21,5221-5231,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/85019669141,37,28314818,16764,ar,Article
true,5,Samuels J.,SCOPUS_ID:85016148729,An investigation of doubt in obsessive–compulsive disorder,2-s2.0-85016148729,0,False,S0010440X16306034,Journal,2017-05-01,1 May 2017,10.1016/j.comppsych.2017.03.004,15328384,0010440X,,117-124,Comprehensive Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85016148729,75,28359017,14921,ar,Article
true,4,Klaus A.,SCOPUS_ID:85009144626,A Low-Correlation Resting State of the Striatum during Cortical Avalanches and Its Role in Movement Suppression,2-s2.0-85009144626,1,True,,Journal,2016-12-06,6 December 2016,10.1371/journal.pbio.1002582,15457885,15449173,12,,PLoS Biology,https://api.elsevier.com/content/abstract/scopus_id/85009144626,14,27923040,12977,ar,Article
true,4,Papoti D.,SCOPUS_ID:84982937970,Design and implementation of embedded 8-channel receive-only arrays for whole-brain MRI and fMRI of conscious awake marmosets,2-s2.0-84982937970,0,False,,Journal,2017-07-01,July 2017,10.1002/mrm.26339,15222594,07403194,1,387-398,Magnetic Resonance in Medicine,https://api.elsevier.com/content/abstract/scopus_id/84982937970,78,27501382,17267,ar,Article
true,4,Preuss N.,SCOPUS_ID:84883032202,"Associations between prefrontal γ-aminobutyric acid concentration and the tryptophan hydroxylase isoform 2 gene, a panic disorder risk allele in women",2-s2.0-84883032202,0,False,S1461145713000254,Journal,2013-09-01,September 2013,10.1017/S1461145713000254,14695111,14611457,8,1707-1717,International Journal of Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84883032202,16,23552096,22452,ar,Article
true,4,Blair K.,SCOPUS_ID:84980369553,Learning from other people's fear: Amygdala-based social reference learning in social anxiety disorder,2-s2.0-84980369553,0,False,S0033291716001537,Journal,2016-10-01,1 October 2016,10.1017/S0033291716001537,14698978,00332917,14,2943-2953,Psychological Medicine,https://api.elsevier.com/content/abstract/scopus_id/84980369553,46,27476529,18742,ar,Article
true,4,Thurm A.,SCOPUS_ID:84875790173,The importance of autism research,2-s2.0-84875790173,0,False,,Journal,2012-09-01,September 2012,,,12948322,3,219-222,Dialogues in Clinical Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84875790173,14,23226948,15440,ed,Editorial
true,4,Liu S.,SCOPUS_ID:85033561758,The early growth response protein 1-miR-30a-5p-neurogenic differentiation factor 1 axis as a novel biomarker for schizophrenia diagnosis and treatment monitoring,2-s2.0-85033561758,1,True,,Journal,2017-01-01,2017,10.1038/tp.2016.268,21583188,,1,,Translational Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85033561758,7,28072411,19900191866,ar,Article
true,4,Lenroot R.,SCOPUS_ID:84911436720,"A case-control study of brain structure and behavioral characteristics in 47,XXX syndrome",2-s2.0-84911436720,1,True,,Journal,2014-01-01,1 November 2014,10.1111/gbb.12180,1601183X,16011848,8,841-849,"Genes, Brain and Behavior",https://api.elsevier.com/content/abstract/scopus_id/84911436720,13,25287572,22138,ar,Article
true,4,An L.,SCOPUS_ID:84870592708,Pilot results of in vivo brain glutathione measurements in stroke patients,2-s2.0-84870592708,0,False,JCBFM2012127,Journal,2012-12-01,December 2012,10.1038/jcbfm.2012.127,15597016,0271678X,12,2118-2121,Journal of Cerebral Blood Flow and Metabolism,https://api.elsevier.com/content/abstract/scopus_id/84870592708,32,23010948,16667,ar,Article
true,4,Dickinson D.,SCOPUS_ID:84891687114,Zeroing in on early cognitive development in schizophrenia,2-s2.0-84891687114,0,False,,Journal,2014-01-01,1 January 2014,10.1176/appi.ajp.2013.13101303,15357228,0002953X,1,9-12,American Journal of Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84891687114,171,24399421,17664,re,Review
true,4,Grehl S.,SCOPUS_ID:84995602498,In vitro magnetic stimulation: A simple stimulation device to deliver defined low intensity electromagnetic fields,2-s2.0-84995602498,1,True,,Journal,2016-11-03,3 November 2016,10.3389/fncir.2016.00085,,16625110,NOV,,Frontiers in Neural Circuits,https://api.elsevier.com/content/abstract/scopus_id/84995602498,10,27857683,19700175165,ar,Article
true,4,Kavarthapu R.,SCOPUS_ID:84878470658,A 5′-flanking region of gonadotropin-regulated testicular RNA helicase (GRTH/DDX25) gene directs its cell-specific androgen-regulated gene expression in testicular germ cells,2-s2.0-84878470658,1,True,,Journal,2013-06-01,1 June 2013,10.1210/en.2012-2230,19457170,00137227,6,2200-2207,Endocrinology,https://api.elsevier.com/content/abstract/scopus_id/84878470658,154,23546600,26061,ar,Article
true,4,Vandekar S.,SCOPUS_ID:84961836759,Subject-level measurement of local cortical coupling,2-s2.0-84961836759,1,True,S105381191600197X,Journal,2016-06-01,"June 01, 2016",10.1016/j.neuroimage.2016.03.002,10959572,10538119,,88-97,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84961836759,133,26956908,17495,ar,Article
true,4,Mitz A.,SCOPUS_ID:85009423175,Using pupil size and heart rate to infer affective states during behavioral neurophysiology and neuropsychology experiments,2-s2.0-85009423175,0,False,S0165027017300031,Journal,2017-03-01,1 March 2017,10.1016/j.jneumeth.2017.01.004,1872678X,01650270,,1-12,Journal of Neuroscience Methods,https://api.elsevier.com/content/abstract/scopus_id/85009423175,279,28089759,16765,ar,Article
true,4,Kawasoe M.,SCOPUS_ID:84879605537,Acquired resistance of leukemic cells to AraC is associated with the upregulation of aldehyde dehydrogenase 1 family member A2,2-s2.0-84879605537,0,False,S0301472X13001136,Journal,2013-07-01,July 2013,10.1016/j.exphem.2013.03.004,18732399,0301472X,7,597-603,Experimental Hematology,https://api.elsevier.com/content/abstract/scopus_id/84879605537,41,23507523,25949,ar,Article
true,4,Schoenfeld T.,SCOPUS_ID:84991711223,Anxiolytic Actions of Exercise in Absence of New Neurons,2-s2.0-84991711223,0,False,,Journal,2016-11-01,1 November 2016,10.1002/hipo.22649,10981063,10509631,11,1373-1378,Hippocampus,https://api.elsevier.com/content/abstract/scopus_id/84991711223,26,27571506,13923,ar,Article
true,4,Hong J.,SCOPUS_ID:84947616269,[carbonyl-<sup>11</sup>C]4-Fluoro-N-methyl-N-(4-(6-(methylamino)pyrimidin-4-yl)thiazol-2-yl)benzamide ([<sup>11</sup>C]FIMX) is an effective radioligand for PET imaging of metabotropic glutamate receptor 1 (mGluR1) in monkey brain,2-s2.0-84947616269,0,False,S0969805115001286,Journal,2015-12-01,December 2015,10.1016/j.nucmedbio.2015.07.006,18729614,09698051,12,967-974,Nuclear Medicine and Biology,https://api.elsevier.com/content/abstract/scopus_id/84947616269,42,26320813,17321,ar,Article
